method,model_slug,objective,test_macro_f1_mean,test_macro_f1_std,test_macro_f1_count,test_micro_f1_mean,test_micro_f1_std,test_micro_f1_count,test_macro_auprc_mean,test_macro_auprc_std,test_macro_auprc_count,test_micro_auprc_mean,test_micro_auprc_std,test_micro_auprc_count,test_circular_error_mean,test_circular_error_std,test_circular_error_count,test_opposite_value_activation_mean,test_opposite_value_activation_std,test_opposite_value_activation_count,test_neighbor_error_rate_mean,test_neighbor_error_rate_std,test_neighbor_error_rate_count,test_opposite_error_rate_mean,test_opposite_error_rate_std,test_opposite_error_rate_count,test_confusion_distance_correlation_mean,test_confusion_distance_correlation_std,test_confusion_distance_correlation_count,test_decoder_geometry_cost_mean,test_decoder_geometry_cost_std,test_decoder_geometry_cost_count,test_n_predictions_mean,test_n_predictions_std,test_n_predictions_count,test_prediction_rate_mean,test_prediction_rate_std,test_prediction_rate_count
bce,deberta-v3-base,f1,0.2930840236454612,0.004548818612166561,5,0.34275059283156456,0.0058865645257366395,5,0.23379814214125633,0.006502029609821332,5,0.2809265021357984,0.007034618122242337,5,0.2060325924924263,0.09568001122095703,5,0.07660656102928225,0.03639003266533706,5,0.19133367995184908,0.0038114980053565984,5,0.5096726629599848,0.009691998569912973,5,-0.139543444107727,0.011771872669853984,5,0.5614628988041069,0.013812379727109737,5,11668.0,443.3982408625456,5,0.04215150409485172,0.00160180860176274,5
bce,deberta-v3-base,pareto_95,0.2942874395272205,0.0034119915192829305,5,0.34305735950149685,0.006306079021619808,5,0.23248683685996166,0.006527891646372008,5,0.2776123081138983,0.008833606086422755,5,0.29423149865633286,0.017873401605430553,5,0.10887866821268757,0.006606597894416541,5,0.1946971632616046,0.003617955902887386,5,0.5073167932672115,0.009904511424485049,5,-0.15401767823994725,0.01110486005955465,5,0.5479962782888689,0.012926118974667033,5,11683.2,506.9760349365637,5,0.04220641520748814,0.0018314880367346809,5
bce,deberta-v3-base,pareto_98,0.2942874395272205,0.0034119915192829305,5,0.34305735950149685,0.006306079021619808,5,0.23248683685996166,0.006527891646372008,5,0.2776123081138983,0.008833606086422755,5,0.29423149865633286,0.017873401605430553,5,0.10887866821268757,0.006606597894416541,5,0.1946971632616046,0.003617955902887386,5,0.5073167932672115,0.009904511424485049,5,-0.15401767823994725,0.01110486005955465,5,0.5479962782888689,0.012926118974667033,5,11683.2,506.9760349365637,5,0.04220641520748814,0.0018314880367346809,5
bce,deberta-v3-base,pareto_99,0.2943215128849268,0.003411656609319799,5,0.34304240259778107,0.00629061829575771,5,0.23249740706661814,0.006533168819773637,5,0.27761807885086764,0.00883606761118331,5,0.29479175136449,0.01803701044266534,5,0.10909702544375766,0.006787317951706276,5,0.19477433230821656,0.003601436935916129,5,0.5071744066509909,0.009793760179613278,5,-0.1539330287446397,0.011250564803302068,5,0.5480157102145677,0.012965337939687897,5,11699.0,510.6016059512543,5,0.04226349386404442,0.0018445856774161951,5
bce,deberta-v3-base,standard,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
