method,model_slug,geometry,family,objective,delta_macro_f1_mean,delta_macro_f1_std,delta_macro_f1_count,delta_micro_f1_mean,delta_micro_f1_std,delta_micro_f1_count,delta_macro_auprc_mean,delta_macro_auprc_std,delta_macro_auprc_count,delta_micro_auprc_mean,delta_micro_auprc_std,delta_micro_auprc_count,delta_circular_error_mean,delta_circular_error_std,delta_circular_error_count,delta_opposite_value_activation_mean,delta_opposite_value_activation_std,delta_opposite_value_activation_count,delta_neighbor_error_rate_mean,delta_neighbor_error_rate_std,delta_neighbor_error_rate_count,delta_opposite_error_rate_mean,delta_opposite_error_rate_std,delta_opposite_error_rate_count,delta_confusion_distance_correlation_mean,delta_confusion_distance_correlation_std,delta_confusion_distance_correlation_count,delta_decoder_geometry_cost_mean,delta_decoder_geometry_cost_std,delta_decoder_geometry_cost_count,delta_n_predictions_mean,delta_n_predictions_std,delta_n_predictions_count,delta_prediction_rate_mean,delta_prediction_rate_std,delta_prediction_rate_count
bce,deberta-v3-base,schwartz,neighbor_only,f1,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
bce,deberta-v3-base,schwartz,neighbor_only,pareto_95,0.0004004164968109514,0.0004877161223846964,5,-0.0005351982931063315,0.0004762465366790543,5,-0.002928448308641751,0.0008950873671879502,5,-0.006316391376355923,0.004045185056635426,5,0.1723087343938209,0.01696134742237432,5,0.06782675129915608,0.007121003292565894,5,0.0027268788602465566,0.0006548390698796746,5,-0.001917249806175647,0.0009283964484801734,5,-0.00579328907851942,0.0013648943495086234,5,-0.004983660024448544,0.001272380054277993,5,182.0,26.476404589747453,5,0.0006574883223571304,9.564794964704226e-05,5
bce,deberta-v3-base,schwartz,neighbor_only,pareto_98,0.0004004164968109514,0.0004877161223846964,5,-0.0005351982931063315,0.0004762465366790543,5,-0.002928448308641751,0.0008950873671879502,5,-0.006316391376355923,0.004045185056635426,5,0.1723087343938209,0.01696134742237432,5,0.06782675129915608,0.007121003292565894,5,0.0027268788602465566,0.0006548390698796746,5,-0.001917249806175647,0.0009283964484801734,5,-0.00579328907851942,0.0013648943495086234,5,-0.004983660024448544,0.001272380054277993,5,182.0,26.476404589747453,5,0.0006574883223571304,9.564794964704226e-05,5
bce,deberta-v3-base,schwartz,neighbor_only,pareto_99,0.0004004164968109514,0.0004877161223846964,5,-0.0005351982931063315,0.0004762465366790543,5,-0.002928448308641751,0.0008950873671879502,5,-0.006316391376355923,0.004045185056635426,5,0.1723087343938209,0.01696134742237432,5,0.06782675129915608,0.007121003292565894,5,0.0027268788602465566,0.0006548390698796746,5,-0.001917249806175647,0.0009283964484801734,5,-0.00579328907851942,0.0013648943495086234,5,-0.004983660024448544,0.001272380054277993,5,182.0,26.476404589747453,5,0.0006574883223571304,9.564794964704226e-05,5
bce,deberta-v3-base,schwartz,neighbor_opposite,f1,-0.0003506371457155377,0.0007840484932564415,5,0.0001797320998850105,0.0004018931930816656,5,-0.0008035084320108854,0.0017966994744706077,5,-0.000627677104937352,0.001403528674560188,5,0.03340673603081147,0.07469973267128596,5,0.012330691130131431,0.027572263576527586,5,2.1271444174991716e-05,4.756439515487341e-05,5,0.0005674197599665031,0.0012687891550617148,5,-0.0024566380690342893,0.005493209718474492,5,-0.0018679468648927998,0.004176856168257916,5,-51.4,114.93389404348919,5,-0.00018568626246789343,0.0004152071053660776,5
bce,deberta-v3-base,schwartz,neighbor_opposite,pareto_95,0.0009534652605021066,0.00040227481763287063,5,0.000555338912331671,0.000550080991655195,5,-0.0028447903405916684,0.000825640105130519,5,-0.006357225382337661,0.003944254721397502,5,0.16059650017531438,0.015930944303672413,5,0.060307980104833445,0.006392542840597386,5,0.0032973765620936068,0.0005722257765249314,5,-0.0019876642181926195,0.0012020372104674755,5,-0.016668143641754396,0.0027198732979612874,5,-0.015358431297853392,0.0023737513394883262,5,-18.8,38.7195041290562,5,-6.791637615557178e-05,0.00013987704292479745,5
bce,deberta-v3-base,schwartz,neighbor_opposite,pareto_98,0.0009534652605021066,0.00040227481763287063,5,0.000555338912331671,0.000550080991655195,5,-0.0028447903405916684,0.000825640105130519,5,-0.006357225382337661,0.003944254721397502,5,0.16059650017531438,0.015930944303672413,5,0.060307980104833445,0.006392542840597386,5,0.0032973765620936068,0.0005722257765249314,5,-0.0019876642181926195,0.0012020372104674755,5,-0.016668143641754396,0.0027198732979612874,5,-0.015358431297853392,0.0023737513394883262,5,-18.8,38.7195041290562,5,-6.791637615557178e-05,0.00013987704292479745,5
bce,deberta-v3-base,schwartz,neighbor_opposite,pareto_99,0.0009534652605021066,0.00040227481763287063,5,0.000555338912331671,0.000550080991655195,5,-0.0028447903405916684,0.000825640105130519,5,-0.006357225382337661,0.003944254721397502,5,0.16059650017531438,0.015930944303672413,5,0.060307980104833445,0.006392542840597386,5,0.0032973765620936068,0.0005722257765249314,5,-0.0019876642181926195,0.0012020372104674755,5,-0.016668143641754396,0.0027198732979612874,5,-0.015358431297853392,0.0023737513394883262,5,-18.8,38.7195041290562,5,-6.791637615557178e-05,0.00013987704292479745,5
bce,deberta-v3-base,schwartz,opposite_only,f1,-0.0003506371457155377,0.0007840484932564415,5,0.0001797320998850105,0.0004018931930816656,5,-0.0008035084320108854,0.0017966994744706077,5,-0.000627677104937352,0.001403528674560188,5,0.03340673603081147,0.07469973267128596,5,0.012330691130131431,0.027572263576527586,5,2.1271444174991716e-05,4.756439515487341e-05,5,0.0005674197599665031,0.0012687891550617148,5,-0.0024566380690342893,0.005493209718474492,5,-0.0018679468648927998,0.004176856168257916,5,-51.4,114.93389404348919,5,-0.00018568626246789343,0.0004152071053660776,5
bce,deberta-v3-base,schwartz,opposite_only,pareto_95,9.49553811712689e-05,0.0011127723859085889,5,0.0011015139638386406,0.00033148503066600794,5,-0.0030238592464246427,0.0008642896556278401,5,-0.006155906129651634,0.0038872046883569014,5,0.1563503043986707,0.015704009175281624,5,0.05890725364817462,0.006348784678870818,5,-0.000170630518801429,0.000653746669517443,5,0.0008924270164438308,0.0011365707045955312,5,-0.01034649656124631,0.002785417778002437,5,-0.009624700063603919,0.0020163320929985906,5,-212.6,34.07785204498664,5,-0.0007680330622699238,0.0001231087350032575,5
bce,deberta-v3-base,schwartz,opposite_only,pareto_98,9.49553811712689e-05,0.0011127723859085889,5,0.0011015139638386406,0.00033148503066600794,5,-0.0030238592464246427,0.0008642896556278401,5,-0.006155906129651634,0.0038872046883569014,5,0.1563503043986707,0.015704009175281624,5,0.05890725364817462,0.006348784678870818,5,-0.000170630518801429,0.000653746669517443,5,0.0008924270164438308,0.0011365707045955312,5,-0.01034649656124631,0.002785417778002437,5,-0.009624700063603919,0.0020163320929985906,5,-212.6,34.07785204498664,5,-0.0007680330622699238,0.0001231087350032575,5
bce,deberta-v3-base,schwartz,opposite_only,pareto_99,9.49553811712689e-05,0.0011127723859085889,5,0.0011015139638386406,0.00033148503066600794,5,-0.0030238592464246427,0.0008642896556278401,5,-0.006155906129651634,0.0038872046883569014,5,0.1563503043986707,0.015704009175281624,5,0.05890725364817462,0.006348784678870818,5,-0.000170630518801429,0.000653746669517443,5,0.0008924270164438308,0.0011365707045955312,5,-0.01034649656124631,0.002785417778002437,5,-0.009624700063603919,0.0020163320929985906,5,-212.6,34.07785204498664,5,-0.0007680330622699238,0.0001231087350032575,5
