method,model_slug,geometry,family,objective,test_macro_f1_mean,test_macro_f1_std,test_macro_f1_count,test_micro_f1_mean,test_micro_f1_std,test_micro_f1_count,test_macro_auprc_mean,test_macro_auprc_std,test_macro_auprc_count,test_micro_auprc_mean,test_micro_auprc_std,test_micro_auprc_count,test_circular_error_mean,test_circular_error_std,test_circular_error_count,test_opposite_value_activation_mean,test_opposite_value_activation_std,test_opposite_value_activation_count,test_neighbor_error_rate_mean,test_neighbor_error_rate_std,test_neighbor_error_rate_count,test_opposite_error_rate_mean,test_opposite_error_rate_std,test_opposite_error_rate_count,test_confusion_distance_correlation_mean,test_confusion_distance_correlation_std,test_confusion_distance_correlation_count,test_decoder_geometry_cost_mean,test_decoder_geometry_cost_std,test_decoder_geometry_cost_count,test_n_predictions_mean,test_n_predictions_std,test_n_predictions_count,test_prediction_rate_mean,test_prediction_rate_std,test_prediction_rate_count
bce,deberta-v3-base,random,neighbor_opposite,standard,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
bce,deberta-v3-base,random,opposite_only,f1,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
bce,deberta-v3-base,random,opposite_only,pareto_95,0.29361809159450714,0.003963176043452647,5,0.3427837179663723,0.005641553694571551,5,0.23488344503888414,0.0071472453814609435,5,0.282543452520721,0.013215873202347073,5,0.16203148943838522,0.05977508225149798,5,0.05959362139866734,0.022862796101329838,5,0.19099498596375505,0.00344667033748729,5,0.5097857157160809,0.010401538156989533,5,-0.13723268575465625,0.009667020049897897,5,0.5635480159251797,0.012078553996912628,5,11664.4,468.0318365239699,5,0.04213849883133257,0.0016907992692630346,5
bce,deberta-v3-base,random,opposite_only,pareto_98,0.29361809159450714,0.003963176043452647,5,0.3427837179663723,0.005641553694571551,5,0.23488344503888414,0.0071472453814609435,5,0.282543452520721,0.013215873202347073,5,0.16203148943838522,0.05977508225149798,5,0.05959362139866734,0.022862796101329838,5,0.19099498596375505,0.00344667033748729,5,0.5097857157160809,0.010401538156989533,5,-0.13723268575465625,0.009667020049897897,5,0.5635480159251797,0.012078553996912628,5,11664.4,468.0318365239699,5,0.04213849883133257,0.0016907992692630346,5
bce,deberta-v3-base,random,opposite_only,pareto_99,0.29361809159450714,0.003963176043452647,5,0.3427837179663723,0.005641553694571551,5,0.23488344503888414,0.0071472453814609435,5,0.282543452520721,0.013215873202347073,5,0.16203148943838522,0.05977508225149798,5,0.05959362139866734,0.022862796101329838,5,0.19099498596375505,0.00344667033748729,5,0.5097857157160809,0.010401538156989533,5,-0.13723268575465625,0.009667020049897897,5,0.5635480159251797,0.012078553996912628,5,11664.4,468.0318365239699,5,0.04213849883133257,0.0016907992692630346,5
bce,deberta-v3-base,random,opposite_only,standard,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
bce,deberta-v3-base,schwartz,cardinality_only,f1,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
bce,deberta-v3-base,schwartz,cardinality_only,pareto_95,0.29347119465009674,0.0037192955474470066,5,0.34279480130394263,0.0063284682041566155,5,0.23350212295758746,0.005385796264344013,5,0.2798612879272432,0.00626654472193104,5,0.2348692902503502,0.08936010922832348,5,0.08904968988262879,0.036923418456060474,5,0.19140069549825514,0.0038323407136947865,5,0.5098812441769197,0.009020665131082404,5,-0.13857182757933437,0.008835719939453868,5,0.5627101120958404,0.011624004205854768,5,11657.4,525.5904298976534,5,0.042113210818934224,0.0018987339011009424,5
bce,deberta-v3-base,schwartz,cardinality_only,pareto_98,0.29347119465009674,0.0037192955474470066,5,0.34279480130394263,0.0063284682041566155,5,0.23350212295758746,0.005385796264344013,5,0.2798612879272432,0.00626654472193104,5,0.2348692902503502,0.08936010922832348,5,0.08904968988262879,0.036923418456060474,5,0.19140069549825514,0.0038323407136947865,5,0.5098812441769197,0.009020665131082404,5,-0.13857182757933437,0.008835719939453868,5,0.5627101120958404,0.011624004205854768,5,11657.4,525.5904298976534,5,0.042113210818934224,0.0018987339011009424,5
bce,deberta-v3-base,schwartz,cardinality_only,pareto_99,0.29347119465009674,0.0037192955474470066,5,0.34279480130394263,0.0063284682041566155,5,0.23350212295758746,0.005385796264344013,5,0.2798612879272432,0.00626654472193104,5,0.2348692902503502,0.08936010922832348,5,0.08904968988262879,0.036923418456060474,5,0.19140069549825514,0.0038323407136947865,5,0.5098812441769197,0.009020665131082404,5,-0.13857182757933437,0.008835719939453868,5,0.5627101120958404,0.011624004205854768,5,11657.4,525.5904298976534,5,0.042113210818934224,0.0018987339011009424,5
bce,deberta-v3-base,schwartz,cardinality_only,standard,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
bce,deberta-v3-base,schwartz,full,f1,0.2930174104787092,0.004430137665031739,5,0.34266679578533443,0.0057882084811452204,5,0.23453868897519894,0.0077062111828635205,5,0.28334762712826794,0.011153977305921612,5,0.16760198721998706,0.08303239983226589,5,0.06111973646905564,0.029763281067760966,5,0.1914982271902979,0.003834025410328989,5,0.5097294906291501,0.009714192972859047,5,-0.1397215231719196,0.013403696691823598,5,0.5615061946475284,0.014145148239663702,5,11666.4,398.5690655331897,5,0.0421457239777321,0.001439859924400366,5
bce,deberta-v3-base,schwartz,full,pareto_95,0.2942874395272205,0.0034119915192829305,5,0.34305735950149685,0.006306079021619808,5,0.23248683685996166,0.006527891646372008,5,0.2776123081138983,0.008833606086422755,5,0.29423149865633286,0.017873401605430553,5,0.10887866821268757,0.006606597894416541,5,0.1946971632616046,0.003617955902887386,5,0.5073167932672115,0.009904511424485049,5,-0.15401767823994725,0.01110486005955465,5,0.5479962782888689,0.012926118974667033,5,11683.2,506.9760349365637,5,0.04220641520748814,0.0018314880367346809,5
bce,deberta-v3-base,schwartz,full,pareto_98,0.2942874395272205,0.0034119915192829305,5,0.34305735950149685,0.006306079021619808,5,0.23248683685996166,0.006527891646372008,5,0.2776123081138983,0.008833606086422755,5,0.29423149865633286,0.017873401605430553,5,0.10887866821268757,0.006606597894416541,5,0.1946971632616046,0.003617955902887386,5,0.5073167932672115,0.009904511424485049,5,-0.15401767823994725,0.01110486005955465,5,0.5479962782888689,0.012926118974667033,5,11683.2,506.9760349365637,5,0.04220641520748814,0.0018314880367346809,5
bce,deberta-v3-base,schwartz,full,pareto_99,0.2943215128849268,0.003411656609319799,5,0.34304240259778107,0.00629061829575771,5,0.23249740706661814,0.006533168819773637,5,0.27761807885086764,0.00883606761118331,5,0.29479175136449,0.01803701044266534,5,0.10909702544375766,0.006787317951706276,5,0.19477433230821656,0.003601436935916129,5,0.5071744066509909,0.009793760179613278,5,-0.1539330287446397,0.011250564803302068,5,0.5480157102145677,0.012965337939687897,5,11699.0,510.6016059512543,5,0.04226349386404442,0.0018445856774161951,5
bce,deberta-v3-base,schwartz,full,standard,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
bce,deberta-v3-base,schwartz,neighbor_only,f1,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
bce,deberta-v3-base,schwartz,neighbor_only,pareto_95,0.29376846412123564,0.0032988229552470922,5,0.3419518653923431,0.006302617191187193,5,0.2324137490985681,0.00662398839629252,5,0.2776589128568494,0.008843700334090567,5,0.3065039855829965,0.0192106479035276,5,0.11661579663808028,0.007615634709155666,5,0.19420383460636947,0.0038187977605582046,5,0.507244821063008,0.009603710412993014,5,-0.14305817418140473,0.01006517803907104,5,0.5583904814879727,0.011298067222547843,5,11899.8,499.8306713278009,5,0.042988898562557123,0.0018056748876590911,5
bce,deberta-v3-base,schwartz,neighbor_only,pareto_98,0.29376846412123564,0.0032988229552470922,5,0.3419518653923431,0.006302617191187193,5,0.2324137490985681,0.00662398839629252,5,0.2776589128568494,0.008843700334090567,5,0.3065039855829965,0.0192106479035276,5,0.11661579663808028,0.007615634709155666,5,0.19420383460636947,0.0038187977605582046,5,0.507244821063008,0.009603710412993014,5,-0.14305817418140473,0.01006517803907104,5,0.5583904814879727,0.011298067222547843,5,11899.8,499.8306713278009,5,0.042988898562557123,0.0018056748876590911,5
bce,deberta-v3-base,schwartz,neighbor_only,pareto_99,0.29376846412123564,0.0032988229552470922,5,0.3419518653923431,0.006302617191187193,5,0.2324137490985681,0.00662398839629252,5,0.2776589128568494,0.008843700334090567,5,0.3065039855829965,0.0192106479035276,5,0.11661579663808028,0.007615634709155666,5,0.19420383460636947,0.0038187977605582046,5,0.507244821063008,0.009603710412993014,5,-0.14305817418140473,0.01006517803907104,5,0.5583904814879727,0.011298067222547843,5,11899.8,499.8306713278009,5,0.042988898562557123,0.0018056748876590911,5
bce,deberta-v3-base,schwartz,neighbor_only,standard,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
bce,deberta-v3-base,schwartz,neighbor_opposite,f1,0.2930174104787092,0.004430137665031739,5,0.34266679578533443,0.0057882084811452204,5,0.23453868897519894,0.0077062111828635205,5,0.28334762712826794,0.011153977305921612,5,0.16760198721998706,0.08303239983226589,5,0.06111973646905564,0.029763281067760966,5,0.1914982271902979,0.003834025410328989,5,0.5097294906291501,0.009714192972859047,5,-0.1397215231719196,0.013403696691823598,5,0.5615061946475284,0.014145148239663702,5,11666.4,398.5690655331897,5,0.0421457239777321,0.001439859924400366,5
bce,deberta-v3-base,schwartz,neighbor_opposite,pareto_95,0.2943215128849268,0.003411656609319799,5,0.34304240259778107,0.00629061829575771,5,0.23249740706661814,0.006533168819773637,5,0.27761807885086764,0.00883606761118331,5,0.29479175136449,0.01803701044266534,5,0.10909702544375766,0.006787317951706276,5,0.19477433230821656,0.003601436935916129,5,0.5071744066509909,0.009793760179613278,5,-0.1539330287446397,0.011250564803302068,5,0.5480157102145677,0.012965337939687897,5,11699.0,510.6016059512543,5,0.04226349386404442,0.0018445856774161951,5
bce,deberta-v3-base,schwartz,neighbor_opposite,pareto_98,0.2943215128849268,0.003411656609319799,5,0.34304240259778107,0.00629061829575771,5,0.23249740706661814,0.006533168819773637,5,0.27761807885086764,0.00883606761118331,5,0.29479175136449,0.01803701044266534,5,0.10909702544375766,0.006787317951706276,5,0.19477433230821656,0.003601436935916129,5,0.5071744066509909,0.009793760179613278,5,-0.1539330287446397,0.011250564803302068,5,0.5480157102145677,0.012965337939687897,5,11699.0,510.6016059512543,5,0.04226349386404442,0.0018445856774161951,5
bce,deberta-v3-base,schwartz,neighbor_opposite,pareto_99,0.2943215128849268,0.003411656609319799,5,0.34304240259778107,0.00629061829575771,5,0.23249740706661814,0.006533168819773637,5,0.27761807885086764,0.00883606761118331,5,0.29479175136449,0.01803701044266534,5,0.10909702544375766,0.006787317951706276,5,0.19477433230821656,0.003601436935916129,5,0.5071744066509909,0.009793760179613278,5,-0.1539330287446397,0.011250564803302068,5,0.5480157102145677,0.012965337939687897,5,11699.0,510.6016059512543,5,0.04226349386404442,0.0018445856774161951,5
bce,deberta-v3-base,schwartz,neighbor_opposite,standard,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
bce,deberta-v3-base,schwartz,opposite_only,f1,0.2930174104787092,0.004430137665031739,5,0.34266679578533443,0.0057882084811452204,5,0.23453868897519894,0.0077062111828635205,5,0.28334762712826794,0.011153977305921612,5,0.16760198721998706,0.08303239983226589,5,0.06111973646905564,0.029763281067760966,5,0.1914982271902979,0.003834025410328989,5,0.5097294906291501,0.009714192972859047,5,-0.1397215231719196,0.013403696691823598,5,0.5615061946475284,0.014145148239663702,5,11666.4,398.5690655331897,5,0.0421457239777321,0.001439859924400366,5
bce,deberta-v3-base,schwartz,opposite_only,pareto_95,0.29346300300559597,0.004786047333130959,5,0.3435885776492881,0.005927987754997197,5,0.23231833816078518,0.0065132144050992205,5,0.27781939810355366,0.008819173654314118,5,0.29054555558784634,0.017734941945385586,5,0.10769629898709883,0.006719498848157033,5,0.1913063252273215,0.0032854569067982523,5,0.5100544978856274,0.00939636057604503,5,-0.14761138166413162,0.011226693375114396,5,0.5537494414488172,0.013289771923309128,5,11505.2,474.16579378947176,5,0.04156337717793007,0.0017129586388888885,5
bce,deberta-v3-base,schwartz,opposite_only,pareto_98,0.29346300300559597,0.004786047333130959,5,0.3435885776492881,0.005927987754997197,5,0.23231833816078518,0.0065132144050992205,5,0.27781939810355366,0.008819173654314118,5,0.29054555558784634,0.017734941945385586,5,0.10769629898709883,0.006719498848157033,5,0.1913063252273215,0.0032854569067982523,5,0.5100544978856274,0.00939636057604503,5,-0.14761138166413162,0.011226693375114396,5,0.5537494414488172,0.013289771923309128,5,11505.2,474.16579378947176,5,0.04156337717793007,0.0017129586388888885,5
bce,deberta-v3-base,schwartz,opposite_only,pareto_99,0.29346300300559597,0.004786047333130959,5,0.3435885776492881,0.005927987754997197,5,0.23231833816078518,0.0065132144050992205,5,0.27781939810355366,0.008819173654314118,5,0.29054555558784634,0.017734941945385586,5,0.10769629898709883,0.006719498848157033,5,0.1913063252273215,0.0032854569067982523,5,0.5100544978856274,0.00939636057604503,5,-0.14761138166413162,0.011226693375114396,5,0.5537494414488172,0.013289771923309128,5,11505.2,474.16579378947176,5,0.04156337717793007,0.0017129586388888885,5
bce,deberta-v3-base,schwartz,opposite_only,standard,0.2933680476244247,0.003682143929378911,5,0.34248706368544946,0.00600600255460703,5,0.23534219740720985,0.006736963419707227,5,0.2839753042332053,0.010887489372085115,5,0.13419525118917558,0.013770527493124183,5,0.048789045338924204,0.005130590005710539,5,0.19147695574612295,0.0038269087259386217,5,0.5091620708691835,0.009644823153172178,5,-0.13726488510288531,0.009701293401326427,5,0.5633741415124212,0.01201037101338593,5,11717.8,477.26795408868605,5,0.0423314102402,0.001724165420047203,5
